date,titleSlug,questionFrontendId,title,difficulty,acRate
2024-11-18,defuse-the-bomb,1652,Defuse the Bomb,Easy,79.3
2024-11-19,maximum-sum-of-distinct-subarrays-with-length-k,2461,Maximum Sum of Distinct Subarrays With Length K,Medium,42.8
2024-11-20,take-k-of-each-character-from-left-and-right,2516,Take K of Each Character From Left and Right,Medium,51.5
2024-11-21,count-unguarded-cells-in-the-grid,2257,Count Unguarded Cells in the Grid,Medium,69.0
2024-11-22,flip-columns-for-maximum-number-of-equal-rows,1072,Flip Columns For Maximum Number of Equal Rows,Medium,78.6
2024-11-23,rotating-the-box,1861,Rotating the Box,Medium,79.2
2024-11-24,maximum-matrix-sum,1975,Maximum Matrix Sum,Medium,67.6
2024-11-25,sliding-puzzle,773,Sliding Puzzle,Hard,73.8
2024-11-26,find-champion-ii,2924,Find Champion II,Medium,70.3
2024-11-27,shortest-distance-after-road-addition-queries-i,3243,Shortest Distance After Road Addition Queries I,Medium,61.9
2024-11-28,minimum-obstacle-removal-to-reach-corner,2290,Minimum Obstacle Removal to Reach Corner,Hard,70.4
2024-11-29,minimum-time-to-visit-a-cell-in-a-grid,2577,Minimum Time to Visit a Cell In a Grid,Hard,56.3
2024-11-30,valid-arrangement-of-pairs,2097,Valid Arrangement of Pairs,Hard,66.4
2024-12-01,check-if-n-and-its-double-exist,1346,Check If N and Its Double Exist,Easy,41.6
2024-12-02,check-if-a-word-occurs-as-a-prefix-of-any-word-in-a-sentence,1455,Check If a Word Occurs As a Prefix of Any Word in a Sentence,Easy,68.8
2024-12-03,adding-spaces-to-a-string,2109,Adding Spaces to a String,Medium,71.8
2024-12-04,make-string-a-subsequence-using-cyclic-increments,2825,Make String a Subsequence Using Cyclic Increments,Medium,65.7
2024-12-05,move-pieces-to-obtain-a-string,2337,Move Pieces to Obtain a String,Medium,56.7
2024-12-06,maximum-number-of-integers-to-choose-from-a-range-i,2554,Maximum Number of Integers to Choose From a Range I,Medium,68.0
2024-12-07,minimum-limit-of-balls-in-a-bag,1760,Minimum Limit of Balls in a Bag,Medium,66.6
2024-12-08,two-best-non-overlapping-events,2054,Two Best Non-Overlapping Events,Medium,64.0
2024-12-09,special-array-ii,3152,Special Array II,Medium,45.7
2024-12-10,find-longest-special-substring-that-occurs-thrice-i,2981,Find Longest Special Substring That Occurs Thrice I,Medium,61.9
2024-12-11,maximum-beauty-of-an-array-after-applying-operation,2779,Maximum Beauty of an Array After Applying Operation,Medium,58.3
2024-12-12,take-gifts-from-the-richest-pile,2558,Take Gifts From the Richest Pile,Easy,75.5
2024-12-13,find-score-of-an-array-after-marking-all-elements,2593,Find Score of an Array After Marking All Elements,Medium,64.5
2024-12-14,continuous-subarrays,2762,Continuous Subarrays,Medium,57.9
2024-12-15,maximum-average-pass-ratio,1792,Maximum Average Pass Ratio,Medium,74.1
2024-12-16,final-array-state-after-k-multiplication-operations-i,3264,Final Array State After K Multiplication Operations I,Easy,87.0
2024-12-17,construct-string-with-repeat-limit,2182,Construct String With Repeat Limit,Medium,70.9
2024-12-18,final-prices-with-a-special-discount-in-a-shop,1475,Final Prices With a Special Discount in a Shop,Easy,84.0
2024-12-19,max-chunks-to-make-sorted,769,Max Chunks To Make Sorted,Medium,64.1
2024-12-20,reverse-odd-levels-of-binary-tree,2415,Reverse Odd Levels of Binary Tree,Medium,86.7
2024-12-21,maximum-number-of-k-divisible-components,2872,Maximum Number of K-Divisible Components,Hard,74.1
2024-12-22,find-building-where-alice-and-bob-can-meet,2940,Find Building Where Alice and Bob Can Meet,Hard,52.2
2024-12-23,minimum-number-of-operations-to-sort-a-binary-tree-by-level,2471,Minimum Number of Operations to Sort a Binary Tree by Level,Medium,74.2
2024-12-24,find-minimum-diameter-after-merging-two-trees,3203,Find Minimum Diameter After Merging Two Trees,Hard,57.1
2024-12-25,find-largest-value-in-each-tree-row,515,Find Largest Value in Each Tree Row,Medium,66.3
2024-12-26,target-sum,494,Target Sum,Medium,51.8
2024-12-27,best-sightseeing-pair,1014,Best Sightseeing Pair,Medium,62.6
2024-12-28,maximum-sum-of-3-non-overlapping-subarrays,689,Maximum Sum of 3 Non-Overlapping Subarrays,Hard,59.7
2024-12-29,number-of-ways-to-form-a-target-string-given-a-dictionary,1639,Number of Ways to Form a Target String Given a Dictionary,Hard,56.7
2024-12-30,count-ways-to-build-good-strings,2466,Count Ways To Build Good Strings,Medium,59.0
2024-12-31,minimum-cost-for-tickets,983,Minimum Cost For Tickets,Medium,67.4
2025-01-01,maximum-score-after-splitting-a-string,1422,Maximum Score After Splitting a String,Easy,65.1
2025-01-02,count-vowel-strings-in-ranges,2559,Count Vowel Strings in Ranges,Medium,67.8
2025-01-03,number-of-ways-to-split-array,2270,Number of Ways to Split Array,Medium,55.9
2025-01-04,unique-length-3-palindromic-subsequences,1930,Unique Length-3 Palindromic Subsequences,Medium,73.8
2025-01-05,shifting-letters-ii,2381,Shifting Letters II,Medium,53.5
2025-01-06,minimum-number-of-operations-to-move-all-balls-to-each-box,1769,Minimum Number of Operations to Move All Balls to Each Box,Medium,90.1
2025-01-07,string-matching-in-an-array,1408,String Matching in an Array,Easy,69.7
2025-01-08,count-prefix-and-suffix-pairs-i,3042,Count Prefix and Suffix Pairs I,Easy,77.8
2025-01-09,counting-words-with-a-given-prefix,2185,Counting Words With a Given Prefix,Easy,84.5
2025-01-10,word-subsets,916,Word Subsets,Medium,55.9
2025-01-11,construct-k-palindrome-strings,1400,Construct K Palindrome Strings,Medium,68.6
2025-01-12,check-if-a-parentheses-string-can-be-valid,2116,Check if a Parentheses String Can Be Valid,Medium,45.1
2025-01-13,minimum-length-of-string-after-operations,3223,Minimum Length of String After Operations,Medium,75.0
2025-01-14,find-the-prefix-common-array-of-two-arrays,2657,Find the Prefix Common Array of Two Arrays,Medium,87.0
2025-01-15,minimize-xor,2429,Minimize XOR,Medium,62.4
2025-01-16,bitwise-xor-of-all-pairings,2425,Bitwise XOR of All Pairings,Medium,66.9
2025-01-17,neighboring-bitwise-xor,2683,Neighboring Bitwise XOR,Medium,79.8
2025-01-18,minimum-cost-to-make-at-least-one-valid-path-in-a-grid,1368,Minimum Cost to Make at Least One Valid Path in a Grid,Hard,70.9
2025-01-19,trapping-rain-water-ii,407,Trapping Rain Water II,Hard,64.0
2025-01-20,first-completely-painted-row-or-column,2661,First Completely Painted Row or Column,Medium,63.9
2025-01-21,grid-game,2017,Grid Game,Medium,60.9
2025-01-22,map-of-highest-peak,1765,Map of Highest Peak,Medium,75.6
2025-01-23,count-servers-that-communicate,1267,Count Servers that Communicate,Medium,73.5
2025-01-24,find-eventual-safe-states,802,Find Eventual Safe States,Medium,70.2
2025-01-25,make-lexicographically-smallest-array-by-swapping-elements,2948,Make Lexicographically Smallest Array by Swapping Elements,Medium,60.2
2025-01-26,maximum-employees-to-be-invited-to-a-meeting,2127,Maximum Employees to Be Invited to a Meeting,Hard,61.8
2025-01-27,course-schedule-iv,1462,Course Schedule IV,Medium,59.7
2025-01-28,maximum-number-of-fish-in-a-grid,2658,Maximum Number of Fish in a Grid,Medium,70.5
2025-01-29,redundant-connection,684,Redundant Connection,Medium,67.2
2025-01-30,divide-nodes-into-the-maximum-number-of-groups,2493,Divide Nodes Into the Maximum Number of Groups,Hard,67.0
2025-01-31,making-a-large-island,827,Making A Large Island,Hard,56.2
2025-02-01,special-array-i,3151,Special Array I,Easy,81.6
2025-02-02,check-if-array-is-sorted-and-rotated,1752,Check if Array Is Sorted and Rotated,Easy,55.7
2025-02-03,longest-strictly-increasing-or-strictly-decreasing-subarray,3105,Longest Strictly Increasing or Strictly Decreasing Subarray,Easy,64.9
2025-02-04,maximum-ascending-subarray-sum,1800,Maximum Ascending Subarray Sum,Easy,66.3
2025-02-05,check-if-one-string-swap-can-make-strings-equal,1790,Check if One String Swap Can Make Strings Equal,Easy,49.5
2025-02-06,tuple-with-same-product,1726,Tuple with Same Product,Medium,70.1
2025-02-07,find-the-number-of-distinct-colors-among-the-balls,3160,Find the Number of Distinct Colors Among the Balls,Medium,54.2
2025-02-08,design-a-number-container-system,2349,Design a Number Container System,Medium,57.1
2025-02-09,count-number-of-bad-pairs,2364,Count Number of Bad Pairs,Medium,54.2
2025-02-10,clear-digits,3174,Clear Digits,Easy,82.6
2025-02-11,remove-all-occurrences-of-a-substring,1910,Remove All Occurrences of a Substring,Medium,78.4
2025-02-12,max-sum-of-a-pair-with-equal-sum-of-digits,2342,Max Sum of a Pair With Equal Sum of Digits,Medium,66.0
2025-02-13,minimum-operations-to-exceed-threshold-value-ii,3066,Minimum Operations to Exceed Threshold Value II,Medium,45.8
2025-02-14,product-of-the-last-k-numbers,1352,Product of the Last K Numbers,Medium,62.9
2025-02-15,find-the-punishment-number-of-an-integer,2698,Find the Punishment Number of an Integer,Medium,81.7
2025-02-16,construct-the-lexicographically-largest-valid-sequence,1718,Construct the Lexicographically Largest Valid Sequence,Medium,72.8
2025-02-17,letter-tile-possibilities,1079,Letter Tile Possibilities,Medium,83.5
2025-02-18,construct-smallest-number-from-di-string,2375,Construct Smallest Number From DI String,Medium,85.6
2025-02-19,the-k-th-lexicographical-string-of-all-happy-strings-of-length-n,1415,The k-th Lexicographical String of All Happy Strings of Length n,Medium,85.3
2025-02-20,find-unique-binary-string,1980,Find Unique Binary String,Medium,79.4
2025-02-21,find-elements-in-a-contaminated-binary-tree,1261,Find Elements in a Contaminated Binary Tree,Medium,84.1
2025-02-22,recover-a-tree-from-preorder-traversal,1028,Recover a Tree From Preorder Traversal,Hard,83.2
2025-02-23,construct-binary-tree-from-preorder-and-postorder-traversal,889,Construct Binary Tree from Preorder and Postorder Traversal,Medium,78.1
2025-02-24,most-profitable-path-in-a-tree,2467,Most Profitable Path in a Tree,Medium,67.3
2025-02-25,number-of-sub-arrays-with-odd-sum,1524,Number of Sub-arrays With Odd Sum,Medium,55.8
2025-02-26,maximum-absolute-sum-of-any-subarray,1749,Maximum Absolute Sum of Any Subarray,Medium,71.2
2025-02-27,length-of-longest-fibonacci-subsequence,873,Length of Longest Fibonacci Subsequence,Medium,57.5
2025-02-28,shortest-common-supersequence,1092,Shortest Common Supersequence ,Hard,61.7
2025-03-01,apply-operations-to-an-array,2460,Apply Operations to an Array,Easy,74.8
2025-03-02,merge-two-2d-arrays-by-summing-values,2570,Merge Two 2D Arrays by Summing Values,Easy,81.8
2025-03-03,partition-array-according-to-given-pivot,2161,Partition Array According to Given Pivot,Medium,89.8
2025-03-04,check-if-number-is-a-sum-of-powers-of-three,1780,Check if Number is a Sum of Powers of Three,Medium,79.4
2025-03-05,count-total-number-of-colored-cells,2579,Count Total Number of Colored Cells,Medium,66.1
2025-03-06,find-missing-and-repeated-values,2965,Find Missing and Repeated Values,Easy,83.3
2025-03-07,closest-prime-numbers-in-range,2523,Closest Prime Numbers in Range,Medium,51.7
2025-03-08,minimum-recolors-to-get-k-consecutive-black-blocks,2379,Minimum Recolors to Get K Consecutive Black Blocks,Easy,68.6
2025-03-09,alternating-groups-ii,3208,Alternating Groups II,Medium,59.9
2025-03-10,count-of-substrings-containing-every-vowel-and-k-consonants-ii,3306,Count of Substrings Containing Every Vowel and K Consonants II,Medium,40.6
2025-03-11,number-of-substrings-containing-all-three-characters,1358,Number of Substrings Containing All Three Characters,Medium,73.5
2025-03-12,maximum-count-of-positive-integer-and-negative-integer,2529,Maximum Count of Positive Integer and Negative Integer,Easy,74.3
2025-03-13,zero-array-transformation-ii,3356,Zero Array Transformation II,Medium,43.6
2025-03-14,maximum-candies-allocated-to-k-children,2226,Maximum Candies Allocated to K Children,Medium,49.9
2025-03-15,house-robber-iv,2560,House Robber IV,Medium,64.8
2025-03-16,minimum-time-to-repair-cars,2594,Minimum Time to Repair Cars,Medium,59.6
2025-03-17,divide-array-into-equal-pairs,2206,Divide Array Into Equal Pairs,Easy,79.2
2025-03-18,longest-nice-subarray,2401,Longest Nice Subarray,Medium,64.8
2025-03-19,minimum-operations-to-make-binary-array-elements-equal-to-one-i,3191,Minimum Operations to Make Binary Array Elements Equal to One I,Medium,80.4
2025-03-20,minimum-cost-walk-in-weighted-graph,3108,Minimum Cost Walk in Weighted Graph,Hard,68.3
2025-03-21,find-all-possible-recipes-from-given-supplies,2115,Find All Possible Recipes from Given Supplies,Medium,56.8
2025-03-22,count-the-number-of-complete-components,2685,Count the Number of Complete Components,Medium,77.7
2025-03-23,number-of-ways-to-arrive-at-destination,1976,Number of Ways to Arrive at Destination,Medium,37.3
2025-03-24,count-days-without-meetings,3169,Count Days Without Meetings,Medium,48.1
2025-03-25,check-if-grid-can-be-cut-into-sections,3394,Check if Grid can be Cut into Sections,Medium,68.3
2025-03-26,minimum-operations-to-make-a-uni-value-grid,2033,Minimum Operations to Make a Uni-Value Grid,Medium,67.5
2025-03-27,minimum-index-of-a-valid-split,2780,Minimum Index of a Valid Split,Medium,75.5
2025-03-28,maximum-number-of-points-from-grid-queries,2503,Maximum Number of Points From Grid Queries,Hard,59.3
2025-03-29,apply-operations-to-maximize-score,2818,Apply Operations to Maximize Score,Hard,53.7
2025-03-30,partition-labels,763,Partition Labels,Medium,81.8
2025-03-31,put-marbles-in-bags,2551,Put Marbles in Bags,Hard,72.2
2025-04-01,solving-questions-with-brainpower,2140,Solving Questions With Brainpower,Medium,60.2
2025-04-02,maximum-value-of-an-ordered-triplet-i,2873,Maximum Value of an Ordered Triplet I,Easy,58.2
2025-04-03,maximum-value-of-an-ordered-triplet-ii,2874,Maximum Value of an Ordered Triplet II,Medium,56.5
2025-04-04,lowest-common-ancestor-of-deepest-leaves,1123,Lowest Common Ancestor of Deepest Leaves,Medium,79.4
2025-04-05,sum-of-all-subset-xor-totals,1863,Sum of All Subset XOR Totals,Easy,90.1
2025-04-06,largest-divisible-subset,368,Largest Divisible Subset,Medium,49.3
2025-04-07,partition-equal-subset-sum,416,Partition Equal Subset Sum,Medium,49.2
2025-04-08,minimum-number-of-operations-to-make-elements-in-array-distinct,3396,Minimum Number of Operations to Make Elements in Array Distinct,Easy,71.3
2025-04-09,minimum-operations-to-make-array-values-equal-to-k,3375,Minimum Operations to Make Array Values Equal to K,Easy,73.3
2025-04-10,count-the-number-of-powerful-integers,2999,Count the Number of Powerful Integers,Hard,46.3
2025-04-11,count-symmetric-integers,2843,  Count Symmetric Integers,Easy,83.1
2025-04-12,find-the-count-of-good-integers,3272,Find the Count of Good Integers,Hard,69.5
2025-04-13,count-good-numbers,1922,Count Good Numbers,Medium,57.3
2025-04-14,count-good-triplets,1534,Count Good Triplets,Easy,85.5
2025-04-15,count-good-triplets-in-an-array,2179,Count Good Triplets in an Array,Hard,65.8
2025-04-16,count-the-number-of-good-subarrays,2537,Count the Number of Good Subarrays,Medium,65.9
2025-04-17,count-equal-and-divisible-pairs-in-an-array,2176,Count Equal and Divisible Pairs in an Array,Easy,84.0
2025-04-18,count-and-say,38,Count and Say,Medium,62.2
2025-04-19,count-the-number-of-fair-pairs,2563,Count the Number of Fair Pairs,Medium,52.7
2025-04-20,rabbits-in-forest,781,Rabbits in Forest,Medium,58.1
2025-04-21,count-the-hidden-sequences,2145,Count the Hidden Sequences,Medium,56.7
2025-04-22,count-the-number-of-ideal-arrays,2338,Count the Number of Ideal Arrays,Hard,56.9
2025-04-23,count-largest-group,1399,Count Largest Group,Easy,74.7
2025-04-24,count-complete-subarrays-in-an-array,2799,Count Complete Subarrays in an Array,Medium,75.9
2025-04-25,count-of-interesting-subarrays,2845,Count of Interesting Subarrays,Medium,58.0
2025-04-26,count-subarrays-with-fixed-bounds,2444,Count Subarrays With Fixed Bounds,Hard,69.3
2025-04-27,count-subarrays-of-length-three-with-a-condition,3392,Count Subarrays of Length Three With a Condition,Easy,61.5
2025-04-28,count-subarrays-with-score-less-than-k,2302,Count Subarrays With Score Less Than K,Hard,62.3
2025-04-29,count-subarrays-where-max-element-appears-at-least-k-times,2962,Count Subarrays Where Max Element Appears at Least K Times,Medium,62.4
2025-04-30,find-numbers-with-even-number-of-digits,1295,Find Numbers with Even Number of Digits,Easy,79.6
2025-05-01,maximum-number-of-tasks-you-can-assign,2071,Maximum Number of Tasks You Can Assign,Hard,50.2
2025-05-02,push-dominoes,838,Push Dominoes,Medium,63.0
2025-05-03,minimum-domino-rotations-for-equal-row,1007,Minimum Domino Rotations For Equal Row,Medium,56.5
2025-05-04,number-of-equivalent-domino-pairs,1128,Number of Equivalent Domino Pairs,Easy,60.6
2025-05-05,domino-and-tromino-tiling,790,Domino and Tromino Tiling,Medium,51.4
2025-05-06,build-array-from-permutation,1920,Build Array from Permutation,Easy,91.1
2025-05-07,find-minimum-time-to-reach-last-room-i,3341,Find Minimum Time to Reach Last Room I,Medium,55.5
2025-05-08,find-minimum-time-to-reach-last-room-ii,3342,Find Minimum Time to Reach Last Room II,Medium,67.9
2025-05-09,count-number-of-balanced-permutations,3343,Count Number of Balanced Permutations,Hard,49.2
2025-05-10,minimum-equal-sum-of-two-arrays-after-replacing-zeros,2918,Minimum Equal Sum of Two Arrays After Replacing Zeros,Medium,50.2
2025-05-11,three-consecutive-odds,1550,Three Consecutive Odds,Easy,69.4
2025-05-12,finding-3-digit-even-numbers,2094,Finding 3-Digit Even Numbers,Easy,78.8
2025-05-13,total-characters-in-string-after-transformations-i,3335,Total Characters in String After Transformations I,Medium,45.7
2025-05-14,total-characters-in-string-after-transformations-ii,3337,Total Characters in String After Transformations II,Hard,58.1
2025-05-15,longest-unequal-adjacent-groups-subsequence-i,2900,Longest Unequal Adjacent Groups Subsequence I,Easy,66.9
2025-05-16,longest-unequal-adjacent-groups-subsequence-ii,2901,Longest Unequal Adjacent Groups Subsequence II,Medium,51.4
2025-05-17,sort-colors,75,Sort Colors,Medium,69.1
2025-05-18,painting-a-grid-with-three-different-colors,1931,Painting a Grid With Three Different Colors,Hard,77.3
2025-05-19,type-of-triangle,3024,Type of Triangle,Easy,44.2
2025-05-20,zero-array-transformation-i,3355,Zero Array Transformation I,Medium,54.4
2025-05-21,set-matrix-zeroes,73,Set Matrix Zeroes,Medium,62.4
2025-05-22,zero-array-transformation-iii,3362,Zero Array Transformation III,Medium,54.9
2025-05-23,find-the-maximum-sum-of-node-values,3068,Find the Maximum Sum of Node Values,Hard,69.5
2025-05-24,find-words-containing-character,2942,Find Words Containing Character,Easy,90.4
2025-05-25,longest-palindrome-by-concatenating-two-letter-words,2131,Longest Palindrome by Concatenating Two Letter Words,Medium,53.5
2025-05-26,largest-color-value-in-a-directed-graph,1857,Largest Color Value in a Directed Graph,Hard,57.3
2025-05-27,divisible-and-non-divisible-sums-difference,2894,Divisible and Non-divisible Sums Difference,Easy,91.0
2025-05-28,maximize-the-number-of-target-nodes-after-connecting-trees-i,3372,Maximize the Number of Target Nodes After Connecting Trees I,Medium,69.5
2025-05-29,maximize-the-number-of-target-nodes-after-connecting-trees-ii,3373,Maximize the Number of Target Nodes After Connecting Trees II,Hard,73.2
2025-05-30,find-closest-node-to-given-two-nodes,2359,Find Closest Node to Given Two Nodes,Medium,53.0
2025-05-31,snakes-and-ladders,909,Snakes and Ladders,Medium,48.0
2025-06-01,distribute-candies-among-children-ii,2929,Distribute Candies Among Children II,Medium,55.7
2025-06-02,candy,135,Candy,Hard,47.9
2025-06-03,maximum-candies-you-can-get-from-boxes,1298,Maximum Candies You Can Get from Boxes,Hard,67.9
2025-06-04,find-the-lexicographically-largest-string-from-the-box-i,3403,Find the Lexicographically Largest String From the Box I,Medium,41.0
2025-06-05,lexicographically-smallest-equivalent-string,1061,Lexicographically Smallest Equivalent String,Medium,81.2
2025-06-06,using-a-robot-to-print-the-lexicographically-smallest-string,2434,Using a Robot to Print the Lexicographically Smallest String,Medium,62.5
2025-06-07,lexicographically-minimum-string-after-removing-stars,3170,Lexicographically Minimum String After Removing Stars,Medium,51.0
2025-06-08,lexicographical-numbers,386,Lexicographical Numbers,Medium,76.2
2025-06-09,k-th-smallest-in-lexicographical-order,440,K-th Smallest in Lexicographical Order,Hard,46.2
2025-06-10,maximum-difference-between-even-and-odd-frequency-i,3442,Maximum Difference Between Even and Odd Frequency I,Easy,60.7
2025-06-11,maximum-difference-between-even-and-odd-frequency-ii,3445,Maximum Difference Between Even and Odd Frequency II,Hard,48.7
2025-06-12,maximum-difference-between-adjacent-elements-in-a-circular-array,3423,Maximum Difference Between Adjacent Elements in a Circular Array,Easy,75.7
2025-06-13,minimize-the-maximum-difference-of-pairs,2616,Minimize the Maximum Difference of Pairs,Medium,50.9
2025-06-14,maximum-difference-by-remapping-a-digit,2566,Maximum Difference by Remapping a Digit,Easy,76.1
2025-06-15,max-difference-you-can-get-from-changing-an-integer,1432,Max Difference You Can Get From Changing an Integer,Medium,48.8
2025-06-16,maximum-difference-between-increasing-elements,2016,Maximum Difference Between Increasing Elements,Easy,66.4
2025-06-17,count-the-number-of-arrays-with-k-matching-adjacent-elements,3405,Count the Number of Arrays with K Matching Adjacent Elements,Hard,58.4
2025-06-18,divide-array-into-arrays-with-max-difference,2966,Divide Array Into Arrays With Max Difference,Medium,79.0
2025-06-19,partition-array-such-that-maximum-difference-is-k,2294,Partition Array Such That Maximum Difference Is K,Medium,81.8
2025-06-20,maximum-manhattan-distance-after-k-changes,3443,Maximum Manhattan Distance After K Changes,Medium,54.2
2025-06-21,minimum-deletions-to-make-string-k-special,3085,Minimum Deletions to Make String K-Special,Medium,67.2
2025-06-22,divide-a-string-into-groups-of-size-k,2138,Divide a String Into Groups of Size k,Easy,77.1
2025-06-23,sum-of-k-mirror-numbers,2081,Sum of k-Mirror Numbers,Hard,63.7
2025-06-24,find-all-k-distant-indices-in-an-array,2200,Find All K-Distant Indices in an Array,Easy,77.4
2025-06-25,kth-smallest-product-of-two-sorted-arrays,2040,Kth Smallest Product of Two Sorted Arrays,Hard,48.9
2025-06-26,longest-binary-subsequence-less-than-or-equal-to-k,2311,Longest Binary Subsequence Less Than or Equal to K,Medium,52.9
2025-06-27,longest-subsequence-repeated-k-times,2014,Longest Subsequence Repeated k Times,Hard,71.3
2025-06-28,find-subsequence-of-length-k-with-the-largest-sum,2099,Find Subsequence of Length K With the Largest Sum,Easy,57.4
2025-06-29,number-of-subsequences-that-satisfy-the-given-sum-condition,1498,Number of Subsequences That Satisfy the Given Sum Condition,Medium,49.3
2025-06-30,longest-harmonious-subsequence,594,Longest Harmonious Subsequence,Easy,64.4
2025-07-01,find-the-original-typed-string-i,3330,Find the Original Typed String I,Easy,72.1
2025-07-02,find-the-original-typed-string-ii,3333,Find the Original Typed String II,Hard,45.6
2025-07-03,find-the-k-th-character-in-string-game-i,3304,Find the K-th Character in String Game I,Easy,81.6
2025-07-04,find-the-k-th-character-in-string-game-ii,3307,Find the K-th Character in String Game II,Hard,48.5
2025-07-05,find-lucky-integer-in-an-array,1394,Find Lucky Integer in an Array,Easy,75.5
2025-07-06,finding-pairs-with-a-certain-sum,1865,Finding Pairs With a Certain Sum,Medium,61.6
2025-07-07,maximum-number-of-events-that-can-be-attended,1353,Maximum Number of Events That Can Be Attended,Medium,38.9
2025-07-08,maximum-number-of-events-that-can-be-attended-ii,1751,Maximum Number of Events That Can Be Attended II,Hard,63.6
2025-07-09,reschedule-meetings-for-maximum-free-time-i,3439,Reschedule Meetings for Maximum Free Time I,Medium,53.9
2025-07-10,reschedule-meetings-for-maximum-free-time-ii,3440,Reschedule Meetings for Maximum Free Time II,Medium,60.4
2025-07-11,meeting-rooms-iii,2402,Meeting Rooms III,Hard,51.7
2025-07-12,the-earliest-and-latest-rounds-where-players-compete,1900,The Earliest and Latest Rounds Where Players Compete,Hard,72.7
2025-07-13,maximum-matching-of-players-with-trainers,2410,Maximum Matching of Players With Trainers,Medium,75.2
2025-07-14,convert-binary-number-in-a-linked-list-to-integer,1290,Convert Binary Number in a Linked List to Integer,Easy,82.3
2025-07-15,valid-word,3136,Valid Word,Easy,50.9
2025-07-16,find-the-maximum-length-of-valid-subsequence-i,3201,Find the Maximum Length of Valid Subsequence I,Medium,54.9
2025-07-17,find-the-maximum-length-of-valid-subsequence-ii,3202,Find the Maximum Length of Valid Subsequence II,Medium,57.2
2025-07-18,minimum-difference-in-sums-after-removal-of-elements,2163,Minimum Difference in Sums After Removal of Elements,Hard,69.9
2025-07-19,remove-sub-folders-from-the-filesystem,1233,Remove Sub-Folders from the Filesystem,Medium,78.6
2025-07-20,delete-duplicate-folders-in-system,1948,Delete Duplicate Folders in System,Hard,77.7
2025-07-21,delete-characters-to-make-fancy-string,1957,Delete Characters to Make Fancy String,Easy,74.1
2025-07-22,maximum-erasure-value,1695,Maximum Erasure Value,Medium,64.1
2025-07-23,maximum-score-from-removing-substrings,1717,Maximum Score From Removing Substrings,Medium,66.6
2025-07-24,minimum-score-after-removals-on-a-tree,2322,Minimum Score After Removals on a Tree,Hard,76.2
2025-07-25,maximum-unique-subarray-sum-after-deletion,3487,Maximum Unique Subarray Sum After Deletion,Easy,40.5
2025-07-26,maximize-subarrays-after-removing-one-conflicting-pair,3480,Maximize Subarrays After Removing One Conflicting Pair,Hard,64.7
2025-07-27,count-hills-and-valleys-in-an-array,2210,Count Hills and Valleys in an Array,Easy,69.1
2025-07-28,count-number-of-maximum-bitwise-or-subsets,2044,Count Number of Maximum Bitwise-OR Subsets,Medium,89.6
2025-07-29,smallest-subarrays-with-maximum-bitwise-or,2411,Smallest Subarrays With Maximum Bitwise OR,Medium,62.0
2025-07-30,longest-subarray-with-maximum-bitwise-and,2419,Longest Subarray With Maximum Bitwise AND,Medium,65.4
2025-07-31,bitwise-ors-of-subarrays,898,Bitwise ORs of Subarrays,Medium,56.8
2025-08-01,pascals-triangle,118,Pascal's Triangle,Easy,78.6
2025-08-02,rearranging-fruits,2561,Rearranging Fruits,Hard,57.5
2025-08-03,maximum-fruits-harvested-after-at-most-k-steps,2106,Maximum Fruits Harvested After at Most K Steps,Hard,61.0
2025-08-04,fruit-into-baskets,904,Fruit Into Baskets,Medium,50.4
2025-08-05,fruits-into-baskets-ii,3477,Fruits Into Baskets II,Easy,70.2
2025-08-06,fruits-into-baskets-iii,3479,Fruits Into Baskets III,Medium,38.9
2025-08-07,find-the-maximum-number-of-fruits-collected,3363,Find the Maximum Number of Fruits Collected,Hard,65.1
2025-08-08,soup-servings,808,Soup Servings,Medium,59.7
2025-08-09,power-of-two,231,Power of Two,Easy,49.8
2025-08-10,reordered-power-of-2,869,Reordered Power of 2,Medium,66.0
2025-08-11,range-product-queries-of-powers,2438,Range Product Queries of Powers,Medium,61.4
2025-08-12,ways-to-express-an-integer-as-sum-of-powers,2787,Ways to Express an Integer as Sum of Powers,Medium,49.9
2025-08-13,power-of-three,326,Power of Three,Easy,50.7
2025-08-14,largest-3-same-digit-number-in-string,2264,Largest 3-Same-Digit Number in String,Easy,72.7
2025-08-15,power-of-four,342,Power of Four,Easy,51.7
2025-08-16,maximum-69-number,1323,Maximum 69 Number,Easy,84.5
2025-08-17,new-21-game,837,New 21 Game,Medium,52.0
2025-08-18,24-game,679,24 Game,Hard,59.3
2025-08-19,number-of-zero-filled-subarrays,2348,Number of Zero-Filled Subarrays,Medium,70.1
2025-08-20,count-square-submatrices-with-all-ones,1277,Count Square Submatrices with All Ones,Medium,80.7
2025-08-21,count-submatrices-with-all-ones,1504,Count Submatrices With All Ones,Medium,71.1
2025-08-22,find-the-minimum-area-to-cover-all-ones-i,3195,Find the Minimum Area to Cover All Ones I,Medium,78.2
2025-08-23,find-the-minimum-area-to-cover-all-ones-ii,3197,Find the Minimum Area to Cover All Ones II,Hard,63.5
2025-08-24,longest-subarray-of-1s-after-deleting-one-element,1493,Longest Subarray of 1's After Deleting One Element,Medium,71.0
2025-08-25,diagonal-traverse,498,Diagonal Traverse,Medium,67.0
